Customer ID,Client Segment,Country,Product ID,Product Category,Purchasing Price,Order ID,Order Date,Delivery Date,Service Level,Quantity,Planned Sales Price,Profit
1-11664419,Corporate,Saudi Arabia,Product 7,Electronics,"36,081",O-15203937,15-Oct-20,17-Oct-20,2,20,"50,513","14,432"
1-54263558,Corporate,Algeria,Product 8,Furniture,"43,423",O-00454985,1-Jul-20,3-Jul-20,2,5,"56,884","13,461"
1-12771879,Corporate,Saudi Arabia,Product 17,Computer & Laptop,"18,711",O-84221364,20-Nov-20,22-Nov-20,2,23,"26,195","7,484"
1-62646790,Corporate,Saudi Arabia,Product 3,Electronics,"24,395",O-50804432,27-Jan-20,30-Jan-20,3,25,"34,153","9,758"
1-89020201,Consumer,Morocco,Product 9,Furniture,"57,057",O-13478128,12-Feb-20,13-Feb-20,1,5,"75,886","18,829"
1-51593253,Consumer,United Arab Emirates,Product 19,Computer & Laptop,"15,954",O-93716597,23-Nov-20,24-Nov-20,1,1,"24,729","8,775"
1-32732687,Consumer,Morocco,Product 10,Furniture,"23,699",O-08207076,21-May-20,22-May-20,1,2,"31,520","7,821"
1-46647925,Corporate,Algeria,Product 10,Furniture,"23,699",O-06172184,3-Jun-20,5-Jun-20,2,18,"30,572","6,873"
1-18988444,Corporate,Morocco,Product 6,Electronics,"27,960",O-59403614,28-Jun-20,30-Jun-20,2,20,"37,187","9,227"
1-91394408,Consumer,Egypt,Product 5,Electronics,"27,702",O-94205627,3-Dec-20,4-Dec-20,1,3,"34,628","6,926"
1-13777605,Consumer,United Arab Emirates,Product 7,Electronics,"36,081",O-54488575,23-Nov-20,26-Nov-20,3,5,"55,926","19,845"
1-61155986,Corporate,Egypt,Product 7,Electronics,"36,081",O-06543791,22-Jun-20,23-Jun-20,1,8,"45,101","9,020"
1-59555892,Corporate,Algeria,Product 17,Computer & Laptop,"18,711",O-53861049,10-Jan-20,12-Jan-20,2,21,"25,073","6,362"
1-66899491,Consumer,Saudi Arabia,Product 8,Furniture,"43,423",O-98955797,6-Apr-20,8-Apr-20,2,3,"60,792","17,369"
1-23753797,Corporate,Algeria,Product 15,Computer & Laptop,"23,070",O-54413022,18-Jun-20,20-Jun-20,2,13,"30,914","7,844"
1-44997685,Consumer,Egypt,Product 7,Electronics,"36,081",O-22885585,17-Nov-20,18-Nov-20,1,1,"45,101","9,020"
1-58118860,Consumer,Saudi Arabia,Product 18,Computer & Laptop,"12,308",O-16979401,2-Nov-20,4-Nov-20,2,4,"17,231","4,923"
1-23183461,Corporate,Egypt,Product 8,Furniture,"43,423",O-69194367,5-Mar-20,8-Mar-20,3,20,"54,279","10,856"
1-25543289,Consumer,Iraq,Product 17,Computer & Laptop,"18,711",O-02818109,29-Aug-20,30-Aug-20,1,5,"21,518","2,807"
1-53899453,Consumer,Iraq,Product 3,Electronics,"24,395",O-13559174,25-May-20,28-May-20,3,4,"28,054","3,659"
1-89523635,Corporate,Iraq,Product 17,Computer & Laptop,"18,711",O-99812649,29-Feb-20,1-Mar-20,1,16,"21,518","2,807"
1-62451209,Consumer,Iraq,Product 3,Electronics,"24,395",O-18216445,5-Nov-20,6-Nov-20,1,2,"28,054","3,659"
1-66786778,Corporate,Morocco,Product 5,Electronics,"27,702",O-17902491,13-Jan-20,15-Jan-20,2,18,"36,844","9,142"
1-27215956,Consumer,United Arab Emirates,Product 8,Furniture,"43,423",O-95995559,20-Oct-20,21-Oct-20,1,1,"67,306","23,883"
1-13366937,Consumer,Iraq,Product 19,Computer & Laptop,"15,954",O-04969388,1-Jun-20,4-Jun-20,3,3,"18,347","2,393"
1-28421626,Corporate,Morocco,Product 18,Computer & Laptop,"12,308",O-99643807,3-Jun-20,4-Jun-20,1,22,"16,370","4,062"
1-6074395,Consumer,Iraq,Product 5,Electronics,"27,702",O-35329206,4-Oct-20,6-Oct-20,2,3,"31,857","4,155"
1-91015849,Corporate,Morocco,Product 19,Computer & Laptop,"15,954",O-54361843,1-Dec-20,4-Dec-20,3,25,"21,219","5,265"
1-73380625,Corporate,Morocco,Product 17,Computer & Laptop,"18,711",O-90212593,2-Oct-20,3-Oct-20,1,10,"24,886","6,175"
1-99562853,Consumer,Morocco,Product 15,Computer & Laptop,"23,070",O-41729249,24-Dec-20,27-Dec-20,3,2,"30,683","7,613"
1-34340549,Corporate,Egypt,Product 6,Electronics,"27,960",O-90213423,20-Jan-20,23-Jan-20,3,21,"34,950","6,990"
1-53395434,Consumer,Algeria,Product 11,Furniture,"44,772",O-67228541,27-Nov-20,29-Nov-20,2,4,"60,442","15,670"
1-18432165,Consumer,Iraq,Product 11,Furniture,"44,772",O-24757839,7-Jan-20,10-Jan-20,3,1,"51,488","6,716"
1-79625192,Corporate,Egypt,Product 2,Electronics,"13,144",O-05672449,3-Mar-20,6-Mar-20,3,5,"16,430","3,286"
1-36636598,Consumer,United Arab Emirates,Product 16,Computer & Laptop,"19,080",O-09627624,10-Feb-20,13-Feb-20,3,1,"29,574","10,494"
1-2337369,Corporate,Algeria,Product 5,Electronics,"27,702",O-23372118,18-Sep-20,19-Sep-20,1,8,"36,567","8,865"
1-67155142,Corporate,Saudi Arabia,Product 2,Electronics,"13,144",O-51912713,14-Jul-20,16-Jul-20,2,13,"18,402","5,258"
1-86177662,Corporate,Saudi Arabia,Product 5,Electronics,"27,702",O-86284792,26-Dec-20,28-Dec-20,2,21,"38,783","11,081"
1-95181986,Corporate,United Arab Emirates,Product 6,Electronics,"27,960",O-09954076,30-May-20,1-Jun-20,2,14,"43,338","15,378"
1-50994627,Corporate,United Arab Emirates,Product 19,Computer & Laptop,"15,954",O-11233259,21-Mar-20,22-Mar-20,1,21,"24,729","8,775"
1-2735001,Corporate,Morocco,Product 12,Furniture,"44,494",O-73442186,19-Jan-20,22-Jan-20,3,6,"59,177","14,683"
1-47699340,Consumer,United Arab Emirates,Product 11,Furniture,"44,772",O-09656753,18-Mar-20,21-Mar-20,3,4,"69,397","24,625"
1-73103692,Corporate,Morocco,Product 9,Furniture,"57,057",O-34652364,18-May-20,21-May-20,3,7,"75,886","18,829"
1-64757518,Corporate,United Arab Emirates,Product 5,Electronics,"27,702",O-21662652,29-Apr-20,2-May-20,3,9,"42,938","15,236"
1-14046983,Consumer,Saudi Arabia,Product 3,Electronics,"24,395",O-47007435,21-May-20,23-May-20,2,1,"34,153","9,758"
1-65870254,Consumer,Morocco,Product 17,Computer & Laptop,"18,711",O-91875337,8-Sep-20,11-Sep-20,3,4,"24,886","6,175"
1-50539554,Corporate,Egypt,Product 6,Electronics,"27,960",O-52572313,24-Mar-20,26-Mar-20,2,21,"34,950","6,990"
1-92887253,Consumer,Iraq,Product 15,Computer & Laptop,"23,070",O-28275177,10-Feb-20,13-Feb-20,3,5,"26,531","3,461"
1-40216221,Corporate,Algeria,Product 1,Electronics,"28,272",O-48751247,15-Oct-20,18-Oct-20,3,23,"36,754","8,482"
1-56625077,Corporate,Saudi Arabia,Product 5,Electronics,"27,702",O-02854682,13-Feb-20,15-Feb-20,2,17,"38,783","11,081"
1-62910363,Consumer,United Arab Emirates,Product 5,Electronics,"27,702",O-03157205,11-Nov-20,13-Nov-20,2,1,"42,938","15,236"
1-36031786,Consumer,Iraq,Product 16,Computer & Laptop,"19,080",O-75697853,5-Aug-20,8-Aug-20,3,1,"21,942","2,862"
1-73129765,Consumer,Egypt,Product 13,Furniture,"50,443",O-65056444,12-Aug-20,15-Aug-20,3,2,"63,054","12,611"
1-11324627,Consumer,Algeria,Product 8,Furniture,"43,423",O-17659808,2-Feb-20,5-Feb-20,3,4,"56,884","13,461"
1-16625945,Corporate,Saudi Arabia,Product 5,Electronics,"27,702",O-66611794,23-Sep-20,24-Sep-20,1,10,"38,783","11,081"
1-63474730,Corporate,Saudi Arabia,Product 18,Computer & Laptop,"12,308",O-97344031,15-Sep-20,18-Sep-20,3,21,"17,231","4,923"
1-64610977,Corporate,United Arab Emirates,Product 1,Electronics,"28,272",O-59242988,10-May-20,12-May-20,2,20,"43,822","15,550"
1-30875885,Corporate,Iraq,Product 10,Furniture,"23,699",O-06241423,14-Jun-20,17-Jun-20,3,9,"27,254","3,555"
1-67001714,Consumer,Saudi Arabia,Product 11,Furniture,"44,772",O-98136769,15-Jun-20,18-Jun-20,3,4,"62,681","17,909"
1-48626516,Consumer,Morocco,Product 19,Computer & Laptop,"15,954",O-89686921,20-Aug-20,23-Aug-20,3,3,"21,219","5,265"
1-53217309,Consumer,Algeria,Product 13,Furniture,"50,443",O-01586402,19-Oct-20,20-Oct-20,1,4,"65,071","14,628"
1-63481653,Consumer,United Arab Emirates,Product 5,Electronics,"27,702",O-38879101,27-Sep-20,29-Sep-20,2,4,"42,938","15,236"
1-26605895,Corporate,Egypt,Product 11,Furniture,"44,772",O-46934057,8-Jan-20,11-Jan-20,3,14,"55,965","11,193"
1-52379513,Corporate,Iraq,Product 5,Electronics,"27,702",O-44033749,24-Sep-20,26-Sep-20,2,5,"31,857","4,155"
1-78840597,Corporate,Egypt,Product 3,Electronics,"24,395",O-96092167,13-Aug-20,14-Aug-20,1,10,"30,494","6,099"
1-84687351,Consumer,Egypt,Product 5,Electronics,"27,702",O-78357688,11-Jan-20,14-Jan-20,3,2,"34,628","6,926"
1-1745950,Consumer,United Arab Emirates,Product 14,Furniture,"21,430",O-11986833,1-Jul-20,3-Jul-20,2,2,"33,217","11,787"
1-76482488,Corporate,Algeria,Product 20,Computer & Laptop,"12,734",O-04834883,27-Mar-20,29-Mar-20,2,11,"16,554","3,820"
1-55512627,Corporate,Morocco,Product 7,Electronics,"36,081",O-08483308,31-May-20,1-Jun-20,1,7,"47,988","11,907"
1-5756193,Corporate,Egypt,Product 6,Electronics,"27,960",O-97984192,1-Jul-20,2-Jul-20,1,25,"34,950","6,990"
1-15256000,Corporate,Egypt,Product 19,Computer & Laptop,"15,954",O-43044352,6-Jul-20,9-Jul-20,3,11,"19,943","3,989"
1-79384403,Corporate,United Arab Emirates,Product 14,Furniture,"21,430",O-33313556,27-Mar-20,29-Mar-20,2,5,"33,217","11,787"
1-10320807,Consumer,Egypt,Product 8,Furniture,"43,423",O-40358008,26-Jun-20,29-Jun-20,3,1,"54,279","10,856"
1-47853523,Consumer,United Arab Emirates,Product 8,Furniture,"43,423",O-95665459,4-Jan-20,7-Jan-20,3,5,"67,306","23,883"
1-5532887,Consumer,Morocco,Product 13,Furniture,"50,443",O-68397441,9-Jul-20,10-Jul-20,1,4,"67,089","16,646"
1-2236199,Corporate,United Arab Emirates,Product 2,Electronics,"13,144",O-49553497,23-Feb-20,26-Feb-20,3,22,"20,373","7,229"
1-36715017,Consumer,Algeria,Product 13,Furniture,"50,443",O-25587355,18-Mar-20,21-Mar-20,3,3,"65,071","14,628"
1-27355584,Corporate,Egypt,Product 16,Computer & Laptop,"19,080",O-78793311,21-Aug-20,24-Aug-20,3,15,"23,850","4,770"
1-24444711,Corporate,Saudi Arabia,Product 18,Computer & Laptop,"12,308",O-92702654,12-May-20,13-May-20,1,25,"17,231","4,923"
1-77507791,Consumer,Egypt,Product 11,Furniture,"44,772",O-65749616,7-Sep-20,10-Sep-20,3,4,"55,965","11,193"
1-38810848,Consumer,Morocco,Product 17,Computer & Laptop,"18,711",O-72726066,27-Dec-20,30-Dec-20,3,4,"24,886","6,175"
1-30639555,Corporate,Morocco,Product 19,Computer & Laptop,"15,954",O-16314906,2-Aug-20,4-Aug-20,2,17,"21,219","5,265"
1-51010666,Consumer,Saudi Arabia,Product 19,Computer & Laptop,"15,954",O-73865079,27-Dec-20,30-Dec-20,3,1,"22,336","6,382"
1-54511388,Consumer,Saudi Arabia,Product 18,Computer & Laptop,"12,308",O-53359769,18-Jul-20,21-Jul-20,3,1,"17,231","4,923"
1-37862542,Consumer,Morocco,Product 17,Computer & Laptop,"18,711",O-81456387,20-Sep-20,22-Sep-20,2,5,"24,886","6,175"
1-43410788,Consumer,Saudi Arabia,Product 10,Furniture,"23,699",O-87178561,2-Nov-20,4-Nov-20,2,4,"33,179","9,480"
1-43295763,Corporate,Saudi Arabia,Product 8,Furniture,"43,423",O-11042114,6-Sep-20,9-Sep-20,3,13,"60,792","17,369"
1-4654278,Consumer,Morocco,Product 5,Electronics,"27,702",O-84476493,6-Jul-20,8-Jul-20,2,3,"36,844","9,142"
1-8792088,Corporate,Algeria,Product 17,Computer & Laptop,"18,711",O-62803682,12-Nov-20,13-Nov-20,1,8,"25,073","6,362"
1-59026352,Corporate,Iraq,Product 8,Furniture,"43,423",O-48291637,16-Oct-20,18-Oct-20,2,21,"49,936","6,513"
1-86084546,Consumer,Saudi Arabia,Product 14,Furniture,"21,430",O-66749597,3-Jul-20,6-Jul-20,3,4,"30,002","8,572"
1-11838187,Corporate,Saudi Arabia,Product 15,Computer & Laptop,"23,070",O-65543778,27-May-20,30-May-20,3,9,"32,298","9,228"
1-94518698,Consumer,Iraq,Product 13,Furniture,"50,443",O-01849135,2-Dec-20,5-Dec-20,3,2,"58,009","7,566"
1-18437828,Consumer,United Arab Emirates,Product 9,Furniture,"57,057",O-88126014,7-Feb-20,8-Feb-20,1,2,"88,438","31,381"
1-8214934,Corporate,Saudi Arabia,Product 20,Computer & Laptop,"12,734",O-10894023,25-Sep-20,26-Sep-20,1,22,"17,828","5,094"
1-57297879,Corporate,Iraq,Product 15,Computer & Laptop,"23,070",O-08401575,13-Aug-20,14-Aug-20,1,18,"26,531","3,461"
1-8440852,Consumer,Morocco,Product 20,Computer & Laptop,"12,734",O-52628226,16-Aug-20,18-Aug-20,2,3,"16,936","4,202"
1-89405046,Corporate,Algeria,Product 9,Furniture,"57,057",O-46351916,1-May-20,3-May-20,2,15,"73,604","16,547"
1-50774727,Corporate,Egypt,Product 17,Computer & Laptop,"18,711",O-04041167,21-Mar-20,23-Mar-20,2,14,"23,389","4,678"
1-27277122,Corporate,Morocco,Product 20,Computer & Laptop,"12,734",O-92073344,23-May-20,25-May-20,2,15,"16,936","4,202"
1-93912423,Corporate,Algeria,Product 4,Electronics,"19,232",O-83582555,31-Jan-20,1-Feb-20,1,9,"25,771","6,539"
1-14967806,Consumer,Iraq,Product 3,Electronics,"24,395",O-05205659,22-Jul-20,25-Jul-20,3,3,"28,054","3,659"
1-26342059,Corporate,Morocco,Product 10,Furniture,"23,699",O-50731995,28-Dec-20,30-Dec-20,2,21,"31,520","7,821"
1-6350844,Consumer,Iraq,Product 2,Electronics,"13,144",O-68687365,31-Oct-20,2-Nov-20,2,1,"15,116","1,972"
1-4874456,Consumer,Egypt,Product 14,Furniture,"21,430",O-33349802,14-May-20,17-May-20,3,5,"26,788","5,358"
1-78527569,Consumer,United Arab Emirates,Product 11,Furniture,"44,772",O-04265937,5-May-20,7-May-20,2,1,"69,397","24,625"
1-83202379,Consumer,Egypt,Product 18,Computer & Laptop,"12,308",O-29259556,20-Oct-20,21-Oct-20,1,5,"15,385","3,077"
1-24059479,Corporate,Iraq,Product 16,Computer & Laptop,"19,080",O-29962995,27-Jul-20,29-Jul-20,2,22,"21,942","2,862"
1-70216215,Consumer,Egypt,Product 10,Furniture,"23,699",O-05499405,13-Feb-20,15-Feb-20,2,2,"29,624","5,925"
1-97374724,Corporate,Iraq,Product 20,Computer & Laptop,"12,734",O-87672276,16-Jun-20,17-Jun-20,1,13,"14,644","1,910"
1-43130763,Corporate,Morocco,Product 19,Computer & Laptop,"15,954",O-09441188,29-Nov-20,2-Dec-20,3,12,"21,219","5,265"
1-34104776,Consumer,Morocco,Product 4,Electronics,"19,232",O-87167438,2-Aug-20,3-Aug-20,1,1,"25,579","6,347"
1-17355647,Consumer,Egypt,Product 13,Furniture,"50,443",O-58589399,26-May-20,29-May-20,3,2,"63,054","12,611"
1-40853264,Consumer,Algeria,Product 7,Electronics,"36,081",O-78187816,15-Mar-20,16-Mar-20,1,5,"45,462","9,381"
1-37025524,Corporate,United Arab Emirates,Product 5,Electronics,"27,702",O-05421468,27-Mar-20,29-Mar-20,2,22,"42,938","15,236"
1-33253675,Corporate,Algeria,Product 16,Computer & Laptop,"19,080",O-62294405,18-Sep-20,21-Sep-20,3,7,"25,758","6,678"
1-17003400,Corporate,Morocco,Product 8,Furniture,"43,423",O-25231035,2-Feb-20,4-Feb-20,2,22,"57,753","14,330"
1-46042451,Corporate,Saudi Arabia,Product 19,Computer & Laptop,"15,954",O-32244138,13-Nov-20,14-Nov-20,1,17,"22,336","6,382"
1-62110946,Consumer,United Arab Emirates,Product 20,Computer & Laptop,"12,734",O-53537102,19-Jul-20,21-Jul-20,2,4,"19,738","7,004"
1-35467190,Corporate,Egypt,Product 20,Computer & Laptop,"12,734",O-71543204,17-Mar-20,20-Mar-20,3,8,"15,918","3,184"
1-24315419,Corporate,Morocco,Product 1,Electronics,"28,272",O-78032077,2-Mar-20,5-Mar-20,3,12,"37,602","9,330"
1-50469529,Corporate,Morocco,Product 18,Computer & Laptop,"12,308",O-04144157,4-Sep-20,6-Sep-20,2,7,"16,370","4,062"
1-65659276,Corporate,Algeria,Product 18,Computer & Laptop,"12,308",O-29004364,17-Feb-20,20-Feb-20,3,13,"16,247","3,939"
1-27624582,Corporate,United Arab Emirates,Product 11,Furniture,"44,772",O-99591615,3-Mar-20,5-Mar-20,2,19,"69,397","24,625"
1-49289956,Consumer,Morocco,Product 16,Computer & Laptop,"19,080",O-32447066,10-Jul-20,13-Jul-20,3,4,"25,376","6,296"
1-8656600,Corporate,Egypt,Product 13,Furniture,"50,443",O-56001932,14-Sep-20,16-Sep-20,2,11,"63,054","12,611"
1-98716105,Corporate,Morocco,Product 19,Computer & Laptop,"15,954",O-63513092,22-Jan-20,25-Jan-20,3,8,"21,219","5,265"
1-9274389,Consumer,Morocco,Product 17,Computer & Laptop,"18,711",O-81357137,28-Nov-20,29-Nov-20,1,1,"24,886","6,175"
1-28544247,Consumer,Iraq,Product 7,Electronics,"36,081",O-10486301,5-Feb-20,7-Feb-20,2,1,"41,493","5,412"
1-84672929,Consumer,Iraq,Product 16,Computer & Laptop,"19,080",O-12968438,7-Dec-20,10-Dec-20,3,4,"21,942","2,862"
1-91415883,Corporate,Egypt,Product 19,Computer & Laptop,"15,954",O-40591177,17-Nov-20,20-Nov-20,3,22,"19,943","3,989"
1-97925742,Corporate,Iraq,Product 12,Furniture,"44,494",O-46242027,30-Jan-20,1-Feb-20,2,10,"51,168","6,674"
1-19323834,Consumer,United Arab Emirates,Product 2,Electronics,"13,144",O-08937385,19-Aug-20,20-Aug-20,1,5,"20,373","7,229"
1-86310169,Corporate,Saudi Arabia,Product 14,Furniture,"21,430",O-27711443,8-Sep-20,9-Sep-20,1,15,"30,002","8,572"
1-34334957,Consumer,Iraq,Product 5,Electronics,"27,702",O-17917091,24-Nov-20,25-Nov-20,1,2,"31,857","4,155"
1-65456512,Corporate,Saudi Arabia,Product 7,Electronics,"36,081",O-34052477,27-Dec-20,30-Dec-20,3,8,"50,513","14,432"
1-94700005,Consumer,Morocco,Product 13,Furniture,"50,443",O-15247435,14-Dec-20,15-Dec-20,1,3,"67,089","16,646"
1-2246577,Corporate,Algeria,Product 16,Computer & Laptop,"19,080",O-37682555,19-Aug-20,21-Aug-20,2,24,"25,758","6,678"
1-45629012,Corporate,Saudi Arabia,Product 14,Furniture,"21,430",O-94852881,17-Jan-20,19-Jan-20,2,24,"30,002","8,572"
1-75235176,Consumer,United Arab Emirates,Product 8,Furniture,"43,423",O-94687313,23-Sep-20,25-Sep-20,2,3,"67,306","23,883"
1-68373757,Corporate,Egypt,Product 17,Computer & Laptop,"18,711",O-42771454,14-Oct-20,15-Oct-20,1,18,"23,389","4,678"
1-80660868,Corporate,United Arab Emirates,Product 4,Electronics,"19,232",O-92701771,28-Sep-20,1-Oct-20,3,10,"29,810","10,578"
1-15932013,Consumer,United Arab Emirates,Product 6,Electronics,"27,960",O-03236668,4-Mar-20,6-Mar-20,2,5,"43,338","15,378"
1-76981751,Consumer,Egypt,Product 8,Furniture,"43,423",O-64749169,28-Oct-20,31-Oct-20,3,1,"54,279","10,856"
1-58280520,Consumer,Egypt,Product 9,Furniture,"57,057",O-28346102,21-Aug-20,22-Aug-20,1,2,"71,321","14,264"
1-76944608,Consumer,Iraq,Product 8,Furniture,"43,423",O-48899189,8-Oct-20,11-Oct-20,3,3,"49,936","6,513"
1-31672136,Consumer,Egypt,Product 3,Electronics,"24,395",O-55989964,30-Dec-20,2-Jan-21,3,1,"30,494","6,099"
1-30824290,Corporate,Algeria,Product 3,Electronics,"24,395",O-61753494,4-Feb-20,5-Feb-20,1,9,"31,226","6,831"
1-93072173,Corporate,Morocco,Product 1,Electronics,"28,272",O-84622947,17-Nov-20,20-Nov-20,3,10,"37,602","9,330"
1-93713772,Corporate,United Arab Emirates,Product 12,Furniture,"44,494",O-25861947,13-Oct-20,15-Oct-20,2,22,"68,966","24,472"
1-94511602,Corporate,Algeria,Product 5,Electronics,"27,702",O-73954211,18-Jul-20,20-Jul-20,2,17,"36,567","8,865"
1-55473434,Corporate,Iraq,Product 20,Computer & Laptop,"12,734",O-08001038,27-Nov-20,29-Nov-20,2,11,"14,644","1,910"
1-82971355,Consumer,United Arab Emirates,Product 15,Computer & Laptop,"23,070",O-99446933,22-Apr-20,25-Apr-20,3,3,"35,759","12,689"
1-94275133,Consumer,Saudi Arabia,Product 14,Furniture,"21,430",O-29158126,25-Mar-20,27-Mar-20,2,3,"30,002","8,572"
1-96541360,Corporate,Egypt,Product 14,Furniture,"21,430",O-39953229,20-Oct-20,21-Oct-20,1,21,"26,788","5,358"
1-52681669,Consumer,Saudi Arabia,Product 18,Computer & Laptop,"12,308",O-78268907,22-Sep-20,23-Sep-20,1,5,"17,231","4,923"
1-61146833,Corporate,United Arab Emirates,Product 3,Electronics,"24,395",O-63732289,24-Sep-20,25-Sep-20,1,18,"37,812","13,417"
1-88312508,Corporate,Morocco,Product 11,Furniture,"44,772",O-77682059,14-Jul-20,15-Jul-20,1,7,"59,547","14,775"
1-36031214,Consumer,United Arab Emirates,Product 8,Furniture,"43,423",O-52549118,22-Sep-20,23-Sep-20,1,1,"67,306","23,883"
1-31880175,Corporate,Algeria,Product 9,Furniture,"57,057",O-15331012,23-Nov-20,24-Nov-20,1,14,"73,604","16,547"
1-81583062,Consumer,Iraq,Product 15,Computer & Laptop,"23,070",O-12468024,15-Sep-20,18-Sep-20,3,1,"26,531","3,461"
1-53938701,Corporate,Morocco,Product 9,Furniture,"57,057",O-50273756,21-Jul-20,22-Jul-20,1,25,"75,886","18,829"
1-35588154,Corporate,Algeria,Product 1,Electronics,"28,272",O-72462277,13-Jun-20,15-Jun-20,2,17,"36,754","8,482"
1-64197959,Consumer,Morocco,Product 14,Furniture,"21,430",O-30135834,24-Jan-20,27-Jan-20,3,5,"28,502","7,072"
1-16349165,Corporate,Algeria,Product 15,Computer & Laptop,"23,070",O-62134758,30-Oct-20,1-Nov-20,2,13,"30,914","7,844"
1-26460466,Consumer,Saudi Arabia,Product 6,Electronics,"27,960",O-87075643,23-Mar-20,25-Mar-20,2,4,"39,144","11,184"
1-75623875,Consumer,Egypt,Product 10,Furniture,"23,699",O-68205463,30-May-20,1-Jun-20,2,2,"29,624","5,925"
1-36917481,Corporate,Iraq,Product 1,Electronics,"28,272",O-34691231,1-Mar-20,2-Mar-20,1,21,"32,513","4,241"
1-65287619,Corporate,Morocco,Product 20,Computer & Laptop,"12,734",O-04134179,29-Jul-20,1-Aug-20,3,19,"16,936","4,202"
1-88720268,Consumer,Egypt,Product 3,Electronics,"24,395",O-21557219,2-May-20,4-May-20,2,2,"30,494","6,099"
1-83590298,Corporate,Algeria,Product 6,Electronics,"27,960",O-95224512,23-Nov-20,26-Nov-20,3,21,"36,348","8,388"
1-7072046,Corporate,Morocco,Product 6,Electronics,"27,960",O-17352808,24-Sep-20,25-Sep-20,1,15,"37,187","9,227"
1-6148332,Corporate,United Arab Emirates,Product 12,Furniture,"44,494",O-12222566,24-May-20,26-May-20,2,7,"68,966","24,472"
1-36627978,Corporate,Iraq,Product 13,Furniture,"50,443",O-45432673,28-Nov-20,29-Nov-20,1,17,"58,009","7,566"
1-89579712,Consumer,Iraq,Product 12,Furniture,"44,494",O-88086435,29-Feb-20,2-Mar-20,2,3,"51,168","6,674"
1-99350662,Corporate,Egypt,Product 13,Furniture,"50,443",O-38793997,11-Aug-20,14-Aug-20,3,24,"63,054","12,611"
1-22437968,Consumer,United Arab Emirates,Product 5,Electronics,"27,702",O-98827036,17-Jul-20,18-Jul-20,1,2,"42,938","15,236"
1-80365979,Corporate,Iraq,Product 6,Electronics,"27,960",O-19662915,20-Mar-20,23-Mar-20,3,9,"32,154","4,194"
1-67824315,Corporate,Morocco,Product 1,Electronics,"28,272",O-56943075,15-May-20,16-May-20,1,19,"37,602","9,330"
1-66295037,Corporate,Iraq,Product 5,Electronics,"27,702",O-65602019,28-Jun-20,30-Jun-20,2,15,"31,857","4,155"
1-5878545,Corporate,United Arab Emirates,Product 13,Furniture,"50,443",O-80883317,2-Dec-20,5-Dec-20,3,15,"78,187","27,744"
1-57209837,Consumer,Algeria,Product 13,Furniture,"50,443",O-02619245,1-Dec-20,4-Dec-20,3,5,"65,071","14,628"
1-40835366,Consumer,Saudi Arabia,Product 10,Furniture,"23,699",O-74097982,8-Jun-20,9-Jun-20,1,2,"33,179","9,480"
1-69717834,Consumer,Iraq,Product 6,Electronics,"27,960",O-91235436,25-Feb-20,27-Feb-20,2,4,"32,154","4,194"
1-60408320,Corporate,Iraq,Product 5,Electronics,"27,702",O-60954852,2-Jul-20,3-Jul-20,1,23,"31,857","4,155"
1-38560190,Consumer,Morocco,Product 17,Computer & Laptop,"18,711",O-39558332,18-Mar-20,19-Mar-20,1,4,"24,886","6,175"
